Id,satisfaction_level,number_project,average_monthly_hours,time_spend_company_in_yrs,Work_accident,promotion_last_5years
126073,0.57,3,163,2,0,0
126074,0.9,4,242,3,0,1
126075,0.31,4,97,2,0,0
126076,0.17,4,267,6,0,0
126077,0.8,5,199,4,1,0
126078,0.19,3,107,5,0,1
126079,0.57,5,144,3,1,0
126080,0.22,3,213,3,0,1
126081,0.15,5,284,4,0,0
126082,0.62,5,259,3,0,1
126083,0.61,3,103,2,0,1
126084,0.87,5,236,3,0,1
126085,0.54,4,199,2,0,0
126086,0.71,3,201,2,0,1
126087,0.66,3,123,4,0,1
126088,0.7,4,143,5,0,0
126089,0.53,5,159,2,0,0
126090,0.92,5,203,3,0,1
126091,0.93,4,168,2,0,1
126092,0.62,5,180,4,0,1
126093,0.65,5,142,3,0,1
126094,0.87,4,266,2,1,1
126095,0.97,5,265,2,0,1
126096,0.76,5,257,3,0,0
126097,0.96,4,234,4,0,0
126098,1,3,223,3,0,1
126099,0.99,5,261,4,0,1
126100,0.67,4,197,2,0,0
126101,0.61,4,171,2,0,1
126102,0.62,3,228,2,0,0
126103,0.62,3,141,3,0,1
126104,0.97,3,147,3,1,1
126105,0.86,5,237,3,0,1
126106,0.15,3,199,2,0,0
126107,0.14,4,144,5,0,1
126108,0.7,4,146,3,0,0
126109,0.95,4,139,3,0,0
126110,0.63,4,169,2,0,1
126111,0.45,4,169,2,0,1
126112,0.9,3,268,3,0,1
126113,0.15,4,194,4,0,1
126114,0.75,3,249,3,0,1
126115,0.14,4,122,2,0,0
126116,0.5,5,176,4,0,0
126117,0.45,4,168,2,0,0
126118,0.86,3,260,2,0,1
126119,0.52,3,179,3,0,1
126120,0.79,5,200,3,0,1
126121,0.47,4,165,3,0,0
126122,0.76,4,144,2,0,0
126123,0.52,4,186,2,0,0
126124,0.84,4,156,4,0,0
126125,0.5,4,162,2,0,0
126126,0.52,3,269,2,0,0
126127,0.76,3,127,4,0,0
126128,0.59,2,267,3,0,1
126129,0.65,4,196,2,0,1
126130,0.68,3,144,2,0,0
126131,0.52,2,247,4,0,1
126132,0.92,5,258,3,0,0
126133,0.53,4,219,2,0,0
126134,0.5,2,208,2,0,1
126135,0.98,4,184,3,0,0
126136,0.85,5,178,2,0,1
126137,0.49,4,194,3,0,1
126138,0.52,4,245,4,0,1
126139,0.96,3,193,3,0,1
126140,0.86,3,254,3,0,1
126141,0.35,3,281,2,0,1
126142,0.99,5,229,2,0,1
126143,0.52,4,112,2,0,1
126144,0.75,4,243,3,0,1
126145,0.67,3,151,3,0,1
126146,0.49,4,216,4,0,0
126147,0.51,3,110,3,0,0
126148,0.65,3,142,2,0,0
126149,0.73,4,251,2,1,0
126150,0.46,6,276,6,0,0
126151,0.94,4,159,2,1,1
126152,0.53,4,257,4,0,0
126153,0.6,5,154,2,0,0
126154,0.63,5,146,3,0,1
126155,0.75,4,204,2,0,0
126156,0.69,4,156,3,0,1
126157,0.81,4,170,4,0,0
126158,0.74,3,239,3,0,0
126159,0.72,4,145,3,0,1
126160,0.27,4,193,4,0,1
126161,0.86,2,178,3,0,1
126162,0.5,3,260,3,0,0
126163,0.82,3,198,4,0,1
126164,0.73,4,249,5,0,0
126165,0.7,4,202,3,0,1
126166,0.9,4,143,3,0,0
126167,0.72,2,178,4,1,0
126168,0.63,3,151,4,1,0
126169,0.84,4,134,3,0,0
126170,0.98,5,221,3,1,0
126171,0.41,6,165,4,0,0
126172,0.72,4,255,2,0,1
126173,0.87,3,140,2,1,0
126174,0.63,5,141,2,0,0
126175,0.6,4,99,6,0,1
126176,0.58,5,197,3,0,0
126177,0.64,3,240,3,0,0
126178,0.74,3,216,3,1,1
126179,0.93,5,206,4,0,0
126180,0.74,4,257,3,0,1
126181,0.98,4,160,3,0,1
126182,0.87,5,138,3,1,0
126183,0.76,3,216,3,0,0
126184,0.15,6,281,3,0,1
126185,0.18,6,238,6,1,1
126186,1,3,199,4,0,0
126187,0.98,3,135,3,0,1
126188,0.73,3,165,2,0,0
126189,0.67,3,180,3,0,0
126190,0.9,3,227,3,0,0
126191,0.54,3,251,2,0,1
126192,0.15,5,229,4,0,0
126193,0.58,4,199,2,0,1
126194,0.81,4,271,2,0,0
126195,0.17,5,221,3,0,1
126196,0.68,4,251,3,0,0
126197,0.68,4,153,4,0,1
126198,0.7,4,241,3,0,1
126199,0.49,4,201,4,0,1
126200,0.55,4,267,3,0,0
126201,0.48,3,146,2,1,0
126202,0.63,4,210,3,0,1
126203,0.83,4,233,2,0,1
126204,0.48,3,221,2,0,1
126205,0.98,5,183,3,1,0
126206,0.57,4,221,3,0,0
126207,0.72,3,167,3,0,0
126208,0.9,4,240,3,0,0
126209,0.64,3,200,2,1,0
126210,0.55,2,144,2,0,0
126211,0.56,5,209,2,1,1
126212,0.8,3,206,2,0,1
126213,0.65,3,111,5,0,1
126214,0.75,3,241,3,0,0
126215,0.69,3,207,3,0,0
126216,0.91,3,197,3,0,0
126217,0.78,5,200,2,0,0
126218,0.71,4,242,4,0,1
126219,0.79,4,180,3,0,1
126220,0.86,4,173,3,0,1
126221,0.87,3,224,3,0,1
126222,0.76,2,183,2,0,1
126223,0.76,4,226,5,0,0
126224,0.74,3,257,3,0,1
126225,0.56,3,165,4,0,0
126226,0.54,3,142,2,0,1
126227,0.84,4,258,4,0,0
126228,0.55,5,193,2,0,0
126229,0.69,3,176,2,0,1
126230,0.79,4,188,3,0,0
126231,0.21,3,275,5,0,1
126232,0.57,3,132,3,0,0
126233,0.89,3,246,4,0,1
126234,0.72,3,181,4,0,1
126235,0.56,5,266,3,0,0
126236,0.84,4,151,2,0,1
126237,0.94,3,257,4,1,1
126238,0.29,6,183,4,0,0
126239,0.54,3,124,5,0,0
126240,0.93,4,153,2,1,1
126241,0.8,4,199,2,0,0
126242,1,5,142,4,0,1
126243,0.89,4,159,3,0,0
126244,0.6,6,211,4,1,0
126245,0.49,5,136,3,0,1
126246,0.65,4,153,2,0,1
126247,0.6,5,263,2,1,0
126248,0.51,3,168,3,1,1
126249,0.74,4,234,3,1,1
126250,0.57,4,154,5,0,1
126251,0.82,5,173,2,0,1
126252,0.19,5,206,6,0,0
126253,0.5,4,208,2,0,1
126254,0.91,4,178,3,1,1
126255,0.19,4,198,6,0,1
126256,0.94,4,220,3,0,1
126257,0.88,4,226,2,0,0
126258,0.9,4,231,5,0,1
126259,0.49,2,206,2,0,1
126260,0.99,4,179,4,0,1
126261,0.72,4,200,2,0,1
126262,0.66,5,202,6,0,0
126263,0.96,4,237,3,0,0
126264,0.49,4,270,3,0,0
126265,0.73,3,168,2,1,1
126266,0.48,5,132,4,0,1
126267,0.57,3,162,2,0,1
126268,0.63,3,269,3,0,1
126269,0.46,5,254,5,1,1
126270,0.64,3,261,2,0,0
126271,0.56,4,148,3,0,0
126272,0.97,5,228,4,0,0
126273,0.69,3,138,3,0,1
126274,0.23,4,200,3,0,1
126275,0.77,4,258,4,1,1
126276,0.76,4,266,3,0,1
126277,0.98,3,204,2,0,0
126278,0.92,3,236,3,0,0
126279,0.63,4,149,3,1,1
126280,0.91,5,240,3,0,0
126281,0.4,3,115,3,0,0
126282,0.82,4,267,3,1,0
126283,0.81,4,149,3,0,0
126284,0.61,3,224,3,0,1
126285,0.3,2,158,2,0,1
126286,0.59,2,107,3,0,0
126287,0.2,3,217,5,0,0
126288,0.75,2,212,2,0,1
126289,0.59,3,270,3,0,0
126290,0.63,4,243,2,0,1
126291,0.77,5,162,4,1,1
126292,0.82,5,232,2,0,0
126293,0.6,5,187,4,0,0
126294,0.83,3,259,2,0,1
126295,0.67,4,209,2,0,0
126296,0.84,5,97,6,0,1
126297,0.68,5,139,4,0,1
126298,0.74,4,258,3,1,0
126299,0.63,3,208,2,1,0
126300,0.88,2,233,3,0,0
126301,1,3,168,4,0,1
126302,0.7,4,252,2,1,0
126303,0.5,5,171,4,0,0
126304,0.94,5,219,3,0,0
126305,0.67,3,213,4,0,0
126306,0.8,5,199,4,0,1
126307,0.7,4,245,2,0,1
126308,0.24,4,273,5,0,1
126309,0.98,4,202,3,0,1
126310,0.76,4,240,3,0,1
126311,0.78,4,155,4,0,0
126312,0.42,3,209,2,0,1
126313,0.83,4,210,3,0,0
126314,0.98,4,266,6,0,1
126315,0.64,2,226,2,0,1
126316,0.67,4,133,2,0,0
126317,0.26,3,99,4,0,0
126318,0.97,3,237,3,0,0
126319,0.48,4,230,3,0,1
126320,0.84,4,149,2,0,0
126321,0.71,4,206,4,0,1
126322,1,3,185,3,0,1
126323,0.6,5,269,2,0,1
126324,0.95,6,233,5,0,0
126325,0.56,3,162,2,0,1
126326,0.75,2,173,3,1,0
126327,0.98,6,253,4,0,1
126328,0.7,5,134,3,0,1
126329,0.65,4,133,3,0,0
126330,0.8,5,143,2,0,1
126331,0.49,3,264,4,0,1
126332,0.32,3,180,6,0,0
126333,0.88,3,235,2,1,0
126334,0.8,4,232,2,0,1
126335,0.73,4,181,4,0,1
126336,0.72,3,198,2,0,1
126337,0.58,5,211,3,1,0
126338,0.66,4,216,3,0,1
126339,0.63,3,197,3,1,0
126340,0.69,2,214,2,0,1
126341,0.49,3,185,3,0,1
126342,0.6,3,173,2,0,1
126343,0.5,4,229,4,0,1
126344,0.34,4,116,3,1,0
126345,0.79,5,223,3,0,0
126346,0.98,4,154,3,0,0
126347,0.96,5,240,2,0,1
126348,0.88,3,139,2,0,1
126349,0.6,2,275,2,0,0
126350,0.62,3,158,3,1,0
126351,0.4,3,204,4,1,0
126352,0.16,5,121,2,0,1
126353,0.81,5,243,6,0,1
126354,0.69,4,195,2,0,1
126355,0.66,5,149,3,0,1
126356,0.66,5,214,2,0,1
126357,0.61,4,266,3,0,1
126358,0.99,5,222,2,0,0
126359,0.73,3,283,6,0,0
126360,0.63,2,161,5,0,0
126361,0.6,3,157,4,0,1
126362,0.44,3,126,2,0,1
126363,0.64,3,131,6,0,1
126364,0.91,4,139,2,0,0
126365,0.55,4,230,3,0,1
126366,0.7,4,240,2,1,0
126367,0.37,3,134,3,0,0
126368,0.16,6,196,3,0,1
126369,0.69,5,240,4,0,0
126370,0.96,2,233,5,1,0
126371,0.62,5,267,3,0,1
126372,0.94,2,211,3,0,0
126373,0.67,3,260,3,0,1
126374,0.89,3,113,3,0,0
126375,0.6,5,267,3,0,0
126376,0.89,5,196,3,0,0
126377,0.6,3,232,2,0,1
126378,0.93,2,156,3,1,1
126379,0.38,4,159,5,0,1
126380,0.62,3,223,3,1,1
126381,0.86,4,197,3,1,1
126382,0.61,2,192,2,1,0
126383,0.77,4,192,3,0,1
126384,0.85,4,174,3,0,0
126385,0.94,4,191,3,0,0
126386,0.59,4,270,2,0,1
126387,0.9,3,139,3,0,0
126388,0.86,4,243,2,0,0
126389,0.72,3,238,2,0,1
126390,0.84,5,189,2,1,0
126391,0.64,4,189,3,0,0
126392,0.81,4,206,3,0,1
126393,0.66,5,254,2,0,0
126394,0.75,3,253,6,0,0
126395,0.54,3,243,2,0,1
126396,0.98,3,224,2,0,0
126397,0.8,4,139,2,0,1
126398,0.68,5,270,3,0,1
126399,0.54,3,257,2,0,0
126400,0.88,4,170,2,0,1
126401,0.71,3,222,3,0,1
126402,0.77,2,247,2,1,1
126403,0.6,4,201,3,0,1
126404,0.53,4,263,5,0,0
126405,0.85,3,168,2,1,1
126406,0.59,4,190,2,0,0
126407,0.23,4,140,5,0,0
126408,0.7,3,224,3,0,0
126409,0.92,5,145,3,0,0
126410,0.95,4,285,3,0,0
126411,0.39,3,154,3,0,1
126412,0.85,4,200,2,0,0
126413,0.98,3,255,2,1,0
126414,0.15,6,204,6,1,1
126415,0.68,3,270,4,1,0
126416,0.24,5,177,5,0,1
126417,0.77,4,140,3,0,0
126418,0.36,3,165,3,0,1
126419,0.5,3,187,4,1,0
126420,0.2,4,166,4,1,1
126421,0.86,5,141,2,0,1
126422,0.84,4,135,2,0,1
126423,0.9,5,148,4,0,0
126424,0.4,3,120,6,0,0
126425,0.63,3,141,3,0,1
126426,0.73,3,222,4,0,0
126427,0.25,2,136,6,0,1
126428,0.7,3,180,2,0,0
126429,0.6,3,187,3,1,0
126430,0.99,3,202,3,0,1
126431,0.29,3,251,4,0,0
126432,0.53,4,259,2,0,0
126433,0.83,3,262,2,0,0
126434,0.18,5,251,4,0,0
126435,0.14,4,117,5,0,1
126436,0.5,4,155,2,0,1
126437,0.36,3,197,6,0,0
126438,0.34,3,139,2,0,0
126439,0.51,4,175,2,0,1
126440,0.5,5,137,3,1,1
126441,0.69,3,228,4,0,1
126442,0.52,2,232,4,0,0
126443,0.32,2,143,3,0,1
126444,0.88,3,190,5,0,0
126445,0.6,3,196,3,1,1
126446,0.72,3,213,3,0,1
126447,0.65,3,200,3,0,0
126448,0.82,5,166,2,0,1
126449,0.67,5,258,3,0,0
126450,0.44,5,104,4,0,0
126451,0.52,5,173,2,0,1
126452,0.54,2,176,3,0,1
126453,0.67,5,181,3,0,0
126454,0.16,6,143,5,1,0
126455,0.81,4,186,3,0,0
126456,0.77,3,136,3,0,0
126457,0.84,4,219,2,0,1
126458,0.56,5,229,4,1,1
126459,0.67,5,239,3,0,0
126460,0.65,4,182,2,0,1
126461,0.39,2,132,3,0,1
126462,0.77,3,272,3,0,1
126463,0.41,5,167,3,1,0
126464,0.59,3,180,2,0,1
126465,0.14,6,100,5,0,0
126466,0.6,4,134,2,0,0
126467,0.14,6,221,5,0,0
126468,0.88,3,166,2,0,0
126469,0.6,4,214,2,0,0
126470,1,4,227,3,1,1
126471,0.56,4,207,3,0,1
126472,0.72,3,286,6,0,0
126473,0.59,3,240,3,1,0
126474,0.74,4,111,4,1,0
126475,0.52,4,164,2,0,0
126476,0.77,2,187,6,0,1
126477,0.48,4,248,2,0,0
126478,0.99,5,210,2,0,0
126479,0.23,4,163,6,0,1
126480,0.63,5,241,4,0,0
126481,0.51,3,136,3,0,0
126482,0.54,4,208,5,0,0
126483,0.53,5,174,3,0,1
126484,0.72,4,250,3,0,0
126485,0.57,2,189,2,1,1
126486,0.81,3,204,3,0,0
126487,0.64,4,217,3,0,1
126488,0.77,5,162,3,0,1
126489,0.83,3,257,2,0,1
126490,0.6,3,195,2,0,0
126491,0.86,5,156,4,0,0
126492,0.5,2,128,3,0,0
126493,0.6,5,233,3,1,0
126494,0.85,4,260,4,0,0
126495,0.4,5,250,4,0,0
126496,0.38,5,176,3,0,1
126497,0.96,6,133,5,0,1
126498,0.59,4,197,2,0,0
126499,0.56,3,156,3,1,0
126500,0.84,3,162,3,0,0
126501,0.94,3,207,2,0,0
126502,0.72,3,223,2,1,1
126503,0.82,3,149,2,0,0
126504,1,3,275,3,1,0
126505,0.62,3,271,2,0,1
126506,0.76,3,273,2,1,0
126507,0.23,5,219,4,0,1
126508,0.7,5,135,4,0,0
126509,0.71,3,158,3,0,0
126510,0.32,3,167,3,0,1
126511,0.69,4,274,4,0,1
126512,0.66,3,145,3,0,0
126513,0.7,6,233,6,0,1
126514,0.91,3,159,3,0,0
126515,0.2,4,221,5,0,1
126516,0.72,3,132,2,0,1
126517,0.74,5,140,3,0,1
126518,0.53,3,206,3,0,1
126519,0.99,4,229,2,0,1
126520,0.75,4,272,4,0,0
126521,0.86,4,164,2,0,0
126522,0.93,4,145,3,0,0
126523,0.81,3,212,3,0,1
126524,0.49,3,254,2,1,0
126525,0.97,5,260,4,0,0
126526,0.62,3,201,3,0,0
126527,0.75,4,176,4,1,1
126528,0.87,3,140,3,1,0
126529,0.93,5,201,3,0,1
126530,0.74,3,206,2,1,1
126531,0.68,3,197,3,1,0
126532,0.49,3,245,4,0,1
126533,0.75,3,145,3,1,0
126534,0.95,4,131,5,0,1
126535,0.95,5,235,3,1,1
126536,0.67,5,242,3,0,1
126537,0.71,2,251,3,0,0
126538,0.81,4,258,2,0,1
126539,0.79,3,114,3,0,1
126540,0.57,3,143,2,0,1
126541,0.85,3,187,2,0,0
126542,0.15,5,255,3,0,0
126543,0.48,3,267,2,0,1
126544,0.92,4,247,3,0,0
126545,0.73,4,153,3,0,1
126546,0.68,3,237,3,0,1
126547,0.88,5,182,3,0,1
126548,0.8,4,144,5,1,0
126549,0.66,3,176,2,1,0
126550,0.19,5,203,6,0,0
126551,0.3,3,148,4,0,1
126552,0.8,3,175,2,0,1
126553,0.66,3,211,4,0,0
126554,0.22,6,175,5,0,1
126555,0.57,4,206,3,0,1
126556,0.83,4,262,2,0,0
126557,0.57,4,177,2,0,0
126558,0.78,3,134,3,0,0
126559,0.88,2,201,3,0,1
126560,0.48,3,105,3,0,1
126561,0.91,4,259,3,0,1
126562,0.3,3,171,4,1,0
126563,0.63,4,228,3,0,1
126564,0.62,2,137,4,1,0
126565,0.74,5,196,3,0,0
126566,0.5,3,207,4,0,0
126567,0.36,6,280,3,0,1
126568,0.57,4,162,3,1,1
126569,0.73,4,267,3,0,0
126570,0.77,5,207,2,0,1
126571,0.86,4,196,2,0,1
126572,0.24,6,231,4,0,0
126573,0.83,4,242,3,0,1
126574,0.72,4,207,3,0,1
126575,0.52,4,206,2,1,1
126576,0.99,4,236,4,0,0
126577,0.15,5,246,2,0,1
126578,0.79,3,204,2,1,1
126579,0.19,3,268,4,0,1
126580,0.59,3,212,2,1,0
126581,0.15,6,178,3,0,1
126582,0.75,5,260,3,0,0
126583,0.47,2,241,4,0,0
126584,0.64,3,234,3,1,0
126585,0.66,3,207,2,0,0
126586,0.8,5,242,3,1,0
126587,0.82,5,225,2,0,1
126588,0.8,3,161,3,0,0
126589,0.98,4,259,2,0,1
126590,0.95,3,250,3,0,0
126591,0.88,3,236,3,0,1
126592,0.9,4,239,4,0,1
126593,0.66,4,266,3,1,1
126594,0.99,5,133,3,0,1
126595,0.86,5,275,2,0,1
126596,0.96,5,189,2,0,0
126597,1,5,171,3,0,1
126598,0.46,6,140,3,0,0
126599,0.19,6,116,3,0,0
126600,0.73,3,145,6,1,0
126601,0.63,4,167,3,1,0
126602,0.68,4,227,3,0,0
126603,0.78,4,245,3,0,0
126604,0.79,4,132,3,0,1
126605,0.86,3,254,2,0,0
126606,0.98,4,166,2,0,1
126607,0.89,2,208,3,1,1
126608,0.86,3,197,4,1,1
126609,0.65,4,263,3,1,0
126610,0.52,4,272,2,0,1
126611,0.54,3,147,3,1,1
126612,0.68,4,197,3,0,1
126613,0.88,3,268,2,0,0
126614,0.75,4,181,3,0,0
126615,0.17,6,192,4,0,1
126616,0.92,5,270,3,0,1
126617,0.79,3,183,3,0,1
126618,0.52,5,184,3,0,1
126619,0.95,4,238,3,1,0
126620,0.72,4,148,2,0,1
126621,0.4,4,127,3,0,1
126622,0.61,3,162,2,1,1
126623,0.49,4,166,5,0,1
126624,0.32,4,283,4,0,0
126625,0.82,3,108,6,0,1
126626,0.9,3,154,2,0,1
126627,0.95,3,139,2,0,0
126628,0.55,5,271,3,1,1
126629,0.91,4,153,3,0,1
126630,0.45,3,216,6,1,1
126631,0.65,3,218,4,0,0
126632,0.88,3,171,2,0,0
126633,0.78,3,238,3,0,0
126634,0.77,3,134,3,0,1
126635,0.32,3,255,4,0,1
126636,0.98,4,140,6,0,0
126637,0.51,2,239,3,0,0
126638,0.81,4,187,2,0,0
126639,0.64,5,279,5,0,1
126640,0.73,4,213,3,1,1
126641,0.49,5,202,2,0,1
126642,0.84,3,265,2,0,0
126643,0.81,4,249,3,0,1
126644,0.77,4,281,2,0,1
126645,0.24,3,208,5,0,1
126646,0.77,3,165,2,0,1
126647,0.13,3,146,5,0,1
126648,0.94,4,230,2,0,0
126649,0.61,3,209,2,0,0
126650,0.95,4,178,2,0,1
126651,0.22,6,220,4,1,0
126652,0.65,3,142,3,0,1
126653,0.95,3,153,2,0,1
126654,0.98,5,254,5,1,1
126655,0.88,3,193,4,0,0
126656,0.94,3,248,3,0,0
126657,0.62,4,216,2,0,0
126658,0.81,3,226,3,0,1
126659,0.56,4,140,2,0,1
126660,0.52,6,103,4,0,1
126661,0.88,4,185,2,0,1
126662,0.56,5,160,3,0,0
126663,0.36,3,130,5,0,1
126664,0.56,5,230,3,0,1
126665,0.89,4,248,5,1,0
126666,0.95,3,189,2,1,1
126667,0.48,3,280,2,0,0
126668,0.75,4,266,3,0,0
126669,0.65,4,260,3,0,1
126670,0.4,2,264,5,0,0
126671,0.52,5,182,2,0,0
126672,0.52,4,233,2,0,1
126673,0.68,3,230,3,0,0
126674,0.72,5,170,3,0,1
126675,0.78,4,258,3,0,0
126676,0.54,3,164,3,0,1
126677,0.18,4,249,4,0,0
126678,0.51,2,235,2,0,1
126679,0.63,6,206,6,0,1
126680,0.83,4,139,3,0,0
126681,0.91,3,145,3,1,0
126682,0.79,4,139,4,0,1
126683,0.52,3,171,3,1,0
126684,0.83,3,160,3,0,0
126685,0.92,3,137,2,0,0
126686,0.14,4,254,4,0,1
126687,0.8,3,215,6,0,0
126688,0.79,3,216,4,0,1
126689,0.86,3,229,2,1,0
126690,0.95,6,215,4,0,1
126691,0.77,4,163,3,0,1
126692,0.55,4,273,3,0,0
126693,0.42,2,176,3,0,1
126694,0.79,5,270,2,0,1
126695,0.41,3,182,2,0,1
126696,0.66,4,223,4,0,0
126697,1,4,237,3,0,0
126698,0.87,5,248,2,0,1
126699,0.51,3,233,4,0,1
126700,0.63,2,206,5,0,0
126701,0.86,4,227,2,0,1
126702,0.4,4,154,3,0,1
126703,0.79,6,113,2,1,1
126704,0.7,4,254,3,0,1
126705,0.49,5,231,3,0,0
126706,0.76,4,190,3,0,1
126707,0.89,3,190,3,0,1
126708,0.83,3,179,2,0,1
126709,0.19,4,269,6,0,0
126710,0.68,3,228,2,0,0
126711,0.62,4,251,4,0,1
126712,0.87,2,251,3,0,1
126713,0.66,4,200,4,0,1
126714,0.37,2,146,2,0,0
126715,0.57,3,159,4,1,1
126716,0.66,5,135,2,0,0
126717,0.63,5,260,3,0,0
126718,0.65,5,226,2,1,0
126719,0.33,2,127,3,0,0
126720,0.66,6,278,3,0,0
126721,0.87,3,242,5,0,1
126722,0.85,3,182,3,0,0
126723,0.49,2,182,3,0,1
126724,0.87,4,197,3,0,1
126725,0.17,4,286,5,1,0
126726,0.55,4,226,5,0,1
126727,0.91,5,156,3,0,0
126728,0.96,5,185,3,0,1
126729,0.53,3,231,3,0,0
126730,0.25,4,166,5,0,1
126731,0.98,3,229,3,0,0
126732,0.83,4,242,3,0,0
126733,0.71,5,206,3,0,0
126734,0.74,4,206,3,0,0
126735,0.56,4,135,2,0,1
126736,0.23,5,234,3,1,1
126737,0.35,4,147,2,0,0
126738,0.48,4,174,3,0,1
126739,0.83,3,259,3,1,0
126740,0.73,3,227,4,0,0
126741,0.85,4,104,5,0,0
126742,0.8,3,247,3,0,0
126743,0.98,4,139,3,0,0
126744,0.96,3,186,2,0,0
126745,0.67,3,194,3,0,1
126746,0.58,3,124,2,0,0
126747,0.83,3,273,3,0,0
126748,0.9,4,186,4,0,1
126749,0.89,4,252,3,0,0
126750,0.99,3,154,3,0,1
126751,0.89,4,238,3,0,1
126752,0.79,4,151,3,1,0
126753,0.64,3,231,6,0,0
126754,0.22,5,174,6,0,0
126755,0.94,5,278,2,0,1
126756,0.56,3,270,3,1,1
126757,0.85,4,158,3,0,1
126758,0.8,3,191,3,0,1
126759,0.86,3,163,3,0,0
126760,0.96,5,152,4,0,1
126761,0.51,4,251,2,1,0
126762,0.73,3,149,2,0,0
126763,0.31,4,220,3,0,1
126764,0.62,4,175,3,0,1
126765,0.55,3,179,3,1,1
126766,0.51,4,257,2,0,0
126767,0.54,3,196,3,0,0
126768,0.65,3,190,3,0,1
126769,0.65,4,270,2,0,1
126770,0.9,5,226,2,0,1
126771,0.55,3,211,2,0,0
126772,0.59,3,192,2,0,1
126773,0.34,5,96,2,1,0
126774,0.31,5,197,5,0,0
126775,0.83,3,243,2,1,1
126776,0.8,3,168,2,0,0
126777,0.66,5,271,4,0,0
126778,0.98,5,158,4,1,1
126779,0.89,4,243,5,0,1
126780,0.64,3,148,2,0,0
126781,0.95,3,165,3,0,1
126782,0.96,5,171,2,0,0
126783,0.96,5,164,2,0,1
126784,0.63,4,265,2,0,0
126785,0.83,4,196,2,0,1
126786,0.61,4,182,2,1,1
126787,0.89,3,272,3,0,1
126788,0.67,3,241,3,0,0
126789,0.61,5,139,2,0,1
126790,0.58,3,180,2,0,1
126791,0.56,4,206,2,1,1
126792,0.13,6,227,4,0,0
126793,0.39,5,204,5,1,0
126794,0.94,4,218,3,0,0
126795,0.63,3,205,2,0,1
126796,0.75,4,261,3,1,0
126797,0.7,3,159,3,0,1
126798,0.28,4,162,3,0,0
126799,0.77,4,98,2,0,0
126800,0.79,4,263,2,0,1
126801,0.51,3,176,3,0,0
126802,0.96,4,233,3,0,1
126803,0.72,4,156,2,1,0
126804,0.97,3,198,2,0,1
126805,0.55,4,191,3,0,1
126806,0.32,2,188,3,0,1
126807,0.78,3,157,2,0,1
126808,0.17,5,286,3,0,0
126809,0.88,4,216,2,0,0
126810,0.97,3,188,3,1,0
126811,0.74,5,153,2,0,0
126812,0.26,5,187,2,0,1
126813,0.87,4,141,3,0,0
126814,0.29,5,139,4,0,1
126815,0.91,3,189,2,0,0
126816,0.71,3,193,3,1,1
126817,0.6,3,182,3,0,0
126818,0.5,4,135,3,0,0
126819,0.49,4,238,2,0,1
126820,0.53,3,199,2,0,1
126821,0.42,2,115,3,0,1
126822,0.53,3,133,3,0,0
126823,0.34,4,158,2,0,0
126824,0.68,5,158,3,0,1
126825,0.56,5,238,4,0,0
126826,0.72,3,242,2,0,1
126827,0.76,4,250,3,0,1
126828,0.87,4,175,2,0,1
126829,0.97,3,270,4,1,1
126830,0.8,3,171,3,0,1
126831,0.67,5,175,6,1,1
126832,0.6,5,145,2,0,0
126833,0.88,3,170,3,0,0
126834,0.64,3,267,2,0,1
126835,0.85,3,188,2,0,0
126836,0.9,3,213,3,0,1
126837,0.76,5,249,3,0,1
126838,0.55,3,134,3,0,0
126839,0.76,5,234,3,0,0
126840,0.87,3,201,3,0,1
126841,0.8,3,178,3,0,1
126842,0.54,4,183,2,0,0
126843,0.84,4,207,3,0,0
126844,0.85,4,147,3,0,0
126845,0.95,3,188,3,0,1
126846,0.48,3,229,3,0,0
126847,0.53,2,271,2,0,0
126848,0.8,4,175,2,0,1
126849,0.4,2,109,3,0,1
126850,0.76,4,253,3,0,0
126851,0.99,3,174,4,0,1
126852,0.49,3,142,4,0,1
126853,0.94,3,175,3,0,0
126854,0.54,4,266,3,0,1
126855,0.13,4,253,5,1,0
126856,0.91,3,237,2,0,0
126857,0.73,3,215,3,0,1
126858,0.65,3,171,3,0,1
126859,0.23,6,194,4,1,0
126860,0.23,5,238,6,0,1
126861,0.89,3,249,3,0,0
126862,0.81,3,183,2,1,1
126863,0.51,3,271,4,0,1
126864,0.35,6,256,3,0,0
126865,0.49,3,169,3,0,1
126866,0.51,3,254,2,0,1
126867,0.66,4,112,6,0,0
126868,0.74,5,222,2,0,1
126869,0.57,4,177,2,0,0
126870,0.8,5,181,4,1,0
126871,0.79,4,144,2,1,0
126872,0.74,4,255,4,0,0
126873,0.74,3,219,2,0,0
126874,0.4,6,206,2,0,0
126875,0.14,2,155,3,0,0
126876,0.83,5,248,3,0,1
126877,0.76,4,259,2,0,1
126878,0.8,3,271,4,0,0
126879,0.95,2,103,3,0,1
126880,0.88,4,159,4,1,1
126881,0.92,4,184,3,0,1
126882,0.16,4,201,6,0,1
126883,0.7,3,157,4,0,0
126884,0.71,3,287,5,0,1
126885,0.52,2,242,3,0,0
126886,0.49,5,246,3,1,0
126887,0.5,3,219,3,0,0
126888,0.86,3,212,3,0,1
126889,0.49,5,262,2,1,1
126890,0.69,4,128,3,1,0
126891,0.96,3,231,6,0,1
126892,0.87,3,260,2,0,1
126893,0.36,3,160,3,0,1
